@relation energy_consumption-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute DateTime string
@attribute Consumption numeric
@attribute Production numeric
@attribute Nuclear numeric
@attribute Wind numeric
@attribute Hydroelectric numeric
@attribute Oil_and_Gas numeric
@attribute Coal numeric
@attribute Solar numeric
@attribute Biomass numeric

@data
23/07/2022?10:00,0.475725,0.344849,0.884916,0.036306,0.234797,0.559444,0.356953,0.485488,53
23/07/2022?11:00,0.50489,0.37072,0.886034,0.059922,0.234327,0.554812,0.358282,0.582234,51
23/07/2022?12:00,0.52672,0.388982,0.883799,0.087416,0.232919,0.549665,0.358282,0.636763,50
23/07/2022?13:00,0.524974,0.388982,0.880447,0.094818,0.23104,0.544519,0.357396,0.637643,52
23/07/2022?14:00,0.489521,0.384721,0.886034,0.105041,0.223057,0.541431,0.354739,0.623571,50
23/07/2022?15:00,0.503318,0.39096,0.882682,0.114558,0.232214,0.541431,0.363596,0.583993,53
23/07/2022?16:00,0.509256,0.394765,0.882682,0.143814,0.240197,0.539372,0.369353,0.496922,52
23/07/2022?17:00,0.512924,0.386547,0.880447,0.17871,0.239728,0.534225,0.371125,0.371152,51
23/07/2022?18:00,0.523926,0.373003,0.882682,0.211843,0.229866,0.540401,0.370682,0.234828,53
23/07/2022?19:00,0.53912,0.375133,0.882682,0.268946,0.23691,0.541431,0.373782,0.069481,53
23/07/2022?20:00,0.52707,0.386395,0.882682,0.329926,0.231275,0.547607,0.367582,0.007036,51
23/07/2022?21:00,0.551869,0.413636,0.89162,0.401128,0.223761,0.552753,0.368025,0,51
23/07/2022?22:00,0.481488,0.413027,0.888268,0.413817,0.211552,0.563562,0.365368,0,50
23/07/2022?23:00,0.398708,0.392026,0.888268,0.368699,0.210143,0.559959,0.366253,0,52
24/07/2022?0:00,0.330423,0.397809,0.890503,0.350723,0.228927,0.562017,0.367582,0,51
24/07/2022?1:00,0.278903,0.394613,0.89162,0.345083,0.224935,0.56665,0.368911,0,52
24/07/2022?2:00,0.250437,0.375438,0.887151,0.311244,0.220944,0.568194,0.36271,0,52
24/07/2022?3:00,0.220747,0.357175,0.889385,0.273528,0.218126,0.569738,0.360053,0,51
24/07/2022?4:00,0.212539,0.340892,0.887151,0.254494,0.209204,0.57437,0.350753,0,52
24/07/2022?5:00,0.20014,0.323543,0.889385,0.230878,0.209674,0.579002,0.324624,0,49
24/07/2022?6:00,0.181278,0.288541,0.883799,0.223476,0.189246,0.579002,0.269708,0.007036,49
24/07/2022?7:00,0.229305,0.315021,0.889385,0.201974,0.218361,0.58106,0.284765,0.063325,52
24/07/2022?8:00,0.271219,0.323086,0.887151,0.147339,0.220944,0.576428,0.312666,0.191733,51
24/07/2022?9:00,0.305798,0.362502,0.888268,0.200211,0.208265,0.569223,0.330381,0.310466,52
24/07/2022?10:00,0.352777,0.4007,0.883799,0.265421,0.189012,0.555841,0.34411,0.439754,52
24/07/2022?11:00,0.363779,0.407853,0.886034,0.250264,0.194412,0.551209,0.345438,0.503078,50
24/07/2022?12:00,0.398358,0.437224,0.883799,0.310539,0.202865,0.540401,0.332595,0.5365,50
24/07/2022?13:00,0.415997,0.478009,0.883799,0.41135,0.211317,0.535769,0.315766,0.532102,50
24/07/2022?14:00,0.417918,0.505403,0.880447,0.520973,0.17328,0.524447,0.348981,0.513632,51
24/07/2022?15:00,0.429969,0.51636,0.882682,0.572083,0.166236,0.531652,0.33481,0.491645,50
24/07/2022?16:00,0.428571,0.51286,0.881564,0.611209,0.185724,0.541945,0.282551,0.388742,48
24/07/2022?17:00,0.441844,0.493076,0.882682,0.648572,0.169993,0.533196,0.270151,0.278804,50
24/07/2022?18:00,0.451799,0.479836,0.882682,0.612266,0.200751,0.529593,0.274579,0.173263,51
24/07/2022?19:00,0.447083,0.446964,0.87933,0.484667,0.223292,0.533711,0.345438,0.070361,52
24/07/2022?20:00,0.442717,0.444986,0.87933,0.484667,0.220005,0.549151,0.363153,0.009675,53
24/07/2022?21:00,0.465246,0.406787,0.884916,0.329926,0.251702,0.557385,0.380868,0,55
24/07/2022?22:00,0.419665,0.391569,0.882682,0.173423,0.326602,0.58209,0.369796,0,61
24/07/2022?23:00,0.340727,0.356719,0.881564,0.104688,0.324959,0.58106,0.358282,0,61
25/07/2022?0:00,0.275585,0.346827,0.882682,0.096933,0.315802,0.584148,0.354296,0,60
25/07/2022?1:00,0.236465,0.334957,0.887151,0.107155,0.301949,0.572826,0.34101,0,61
25/07/2022?2:00,0.2197,0.353675,0.882682,0.154741,0.303358,0.569738,0.338353,0,59
25/07/2022?3:00,0.207649,0.366154,0.886034,0.167783,0.299601,0.571282,0.361825,0,60
25/07/2022?4:00,0.203458,0.367676,0.884916,0.176595,0.293496,0.57334,0.364925,0,60
25/07/2022?5:00,0.211142,0.373916,0.887151,0.239337,0.269312,0.576428,0.347653,0,60
25/07/2022?6:00,0.268949,0.377416,0.884916,0.34191,0.201691,0.577458,0.354296,0.001759,61
25/07/2022?7:00,0.4022,0.468878,0.886034,0.346845,0.318619,0.578487,0.366696,0.051891,60
25/07/2022?8:00,0.510129,0.522904,0.887151,0.442369,0.315097,0.573855,0.352081,0.176781,60
25/07/2022?9:00,0.576842,0.537818,0.84581,0.419105,0.332472,0.57334,0.349867,0.293755,60
25/07/2022?10:00,0.597276,0.549992,0.805587,0.347903,0.361822,0.575399,0.368468,0.422164,61
25/07/2022?11:00,0.612469,0.551971,0.797765,0.331688,0.354309,0.568708,0.356067,0.545295,59
25/07/2022?12:00,0.642683,0.539187,0.8,0.254847,0.359004,0.567164,0.367139,0.623571,61
25/07/2022?13:00,0.647572,0.537209,0.814525,0.195277,0.382484,0.561503,0.378211,0.647318,61
25/07/2022?14:00,0.659273,0.539644,0.807821,0.18576,0.406668,0.579516,0.364039,0.598945,61
25/07/2022?15:00,0.645302,0.529143,0.837989,0.170955,0.397276,0.579002,0.366696,0.579595,63
25/07/2022?16:00,0.641984,0.51362,0.827933,0.158971,0.407607,0.577972,0.369796,0.488127,60
25/07/2022?17:00,0.618582,0.491249,0.836872,0.150511,0.402442,0.590839,0.372896,0.360598,65
25/07/2022?18:00,0.616486,0.456399,0.863687,0.108213,0.403616,0.602162,0.372896,0.219877,64
25/07/2022?19:00,0.611946,0.423528,0.864804,0.05816,0.430383,0.575914,0.381754,0.081794,62
25/07/2022?20:00,0.590988,0.415918,0.860335,0.047938,0.450106,0.575399,0.373339,0.009675,63
25/07/2022?21:00,0.608977,0.429767,0.860335,0.046528,0.470768,0.583119,0.375111,0,63
25/07/2022?22:00,0.547852,0.414853,0.861453,0.047585,0.451514,0.583634,0.364925,0,64
25/07/2022?23:00,0.428222,0.305737,0.86257,0.047233,0.296548,0.572826,0.349867,0,63
26/07/2022?0:00,0.369892,0.30665,0.867039,0.033839,0.300305,0.572826,0.35961,0,64
26/07/2022?1:00,0.30999,0.288388,0.875978,0.025731,0.284339,0.559444,0.356067,0,62
26/07/2022?2:00,0.275934,0.28154,0.878212,0.031019,0.269547,0.556356,0.360053,0,60
26/07/2022?3:00,0.275934,0.276061,0.877095,0.026789,0.262268,0.5579,0.360496,0,64
26/07/2022?4:00,0.267202,0.267691,0.875978,0.021502,0.25405,0.5579,0.357839,0,65
26/07/2022?5:00,0.267552,0.267539,0.875978,0.019034,0.250528,0.563562,0.364039,0,62
26/07/2022?6:00,0.316277,0.258865,0.878212,0.015862,0.236206,0.570252,0.360939,0.004398,61
26/07/2022?7:00,0.44883,0.350784,0.872626,0.012337,0.357596,0.580031,0.364039,0.070361,64
26/07/2022?8:00,0.540342,0.377112,0.87486,0.005992,0.365344,0.578487,0.36271,0.210202,65
26/07/2022?9:00,0.579287,0.404961,0.871508,0.003877,0.370744,0.572826,0.368468,0.35796,65
26/07/2022?10:00,0.626965,0.44666,0.872626,0.002467,0.39845,0.572311,0.376882,0.48285,64
26/07/2022?11:00,0.63884,0.455334,0.873743,0.005287,0.39305,0.575914,0.36271,0.569041,64
26/07/2022?12:00,0.655431,0.477249,0.870391,0.008812,0.403381,0.573855,0.375996,0.627968,62
26/07/2022?13:00,0.685644,0.492619,0.867039,0.025026,0.421695,0.560988,0.372011,0.640281,61
26/07/2022?14:00,0.677262,0.503576,0.870391,0.051815,0.421695,0.559444,0.377325,0.626209,61
26/07/2022?15:00,0.664513,0.49201,0.865922,0.092351,0.397042,0.558929,0.367582,0.572559,61
26/07/2022?16:00,0.65613,0.511338,0.867039,0.16602,0.404085,0.555841,0.363596,0.487247,63
26/07/2022?17:00,0.656654,0.516664,0.867039,0.248149,0.396102,0.556356,0.357396,0.351803,64
26/07/2022?18:00,0.649843,0.504185,0.867039,0.279521,0.39352,0.57437,0.346324,0.203166,65
26/07/2022?19:00,0.643032,0.500533,0.867039,0.270356,0.419347,0.564591,0.366253,0.084433,65
26/07/2022?20:00,0.63657,0.500685,0.865922,0.282693,0.430148,0.557385,0.377768,0.007036,63
26/07/2022?21:00,0.643381,0.514838,0.869274,0.329221,0.423808,0.565106,0.368025,0,64
26/07/2022?22:00,0.597974,0.510577,0.872626,0.341558,0.408547,0.569738,0.364482,0,62
26/07/2022?23:00,0.460706,0.418049,0.872626,0.320409,0.290679,0.569223,0.34411,0,62
27/07/2022?0:00,0.369019,0.393852,0.872626,0.291858,0.262033,0.571796,0.361382,0,61
27/07/2022?1:00,0.326057,0.388525,0.87486,0.282341,0.262503,0.563047,0.364925,0,60
27/07/2022?2:00,0.292351,0.374524,0.871508,0.271766,0.253111,0.563047,0.35651,0,59
27/07/2022?3:00,0.283269,0.367067,0.871508,0.271766,0.238554,0.565106,0.360053,0,61
27/07/2022?4:00,0.281348,0.356719,0.868156,0.252732,0.231979,0.567164,0.36581,0,60
27/07/2022?5:00,0.286238,0.336174,0.869274,0.213253,0.23104,0.570252,0.354296,0,60
27/07/2022?6:00,0.333217,0.309998,0.868156,0.143461,0.229631,0.572311,0.362267,0.007916,61
27/07/2022?7:00,0.451799,0.375742,0.868156,0.070849,0.361352,0.574884,0.366696,0.060686,63
27/07/2022?8:00,0.544534,0.405722,0.870391,0.033839,0.389528,0.590839,0.372896,0.181179,62
27/07/2022?9:00,0.601292,0.430985,0.868156,0.022559,0.401972,0.587236,0.374668,0.313984,62
27/07/2022?10:00,0.632553,0.448942,0.867039,0.027494,0.394459,0.577458,0.372011,0.453826,62
27/07/2022?11:00,0.649843,0.465378,0.861453,0.053225,0.370979,0.587236,0.370239,0.565523,63
27/07/2022?12:00,0.65875,0.487597,0.861453,0.087416,0.385302,0.570767,0.363153,0.597186,61
27/07/2022?13:00,0.667831,0.509968,0.86257,0.12196,0.399859,0.554297,0.35651,0.628848,60
27/07/2022?14:00,0.676912,0.559276,0.859218,0.273881,0.390937,0.547092,0.348096,0.598065,61
27/07/2022?15:00,0.662417,0.556688,0.86257,0.352838,0.349847,0.540401,0.358282,0.525945,64
27/07/2022?16:00,0.646699,0.566733,0.861453,0.391963,0.354074,0.536799,0.386182,0.420405,66
27/07/2022?17:00,0.637269,0.583321,0.8,0.418752,0.385537,0.543489,0.406112,0.328056,67
27/07/2022?18:00,0.621027,0.564145,0.822346,0.386676,0.400564,0.550695,0.41364,0.201407,59
27/07/2022?19:00,0.612819,0.53447,0.836872,0.369757,0.407607,0.549151,0.394154,0.070361,65
27/07/2022?20:00,0.590988,0.521534,0.831285,0.385619,0.392111,0.555841,0.388397,0.019349,66
27/07/2022?21:00,0.60234,0.51012,0.841341,0.309482,0.42193,0.563562,0.392826,0,66
27/07/2022?22:00,0.518163,0.466139,0.855866,0.312302,0.353135,0.570767,0.379982,0,67
27/07/2022?23:00,0.428921,0.384264,0.854749,0.285513,0.241606,0.572826,0.384854,0,64
28/07/2022?0:00,0.357667,0.343175,0.865922,0.193867,0.238788,0.561503,0.39194,0,63
28/07/2022?1:00,0.315578,0.310912,0.863687,0.129714,0.235971,0.563562,0.383082,0,63
28/07/2022?2:00,0.27803,0.310759,0.867039,0.126542,0.234562,0.56562,0.386182,0,62
28/07/2022?3:00,0.271219,0.294171,0.865922,0.096228,0.227988,0.568194,0.387068,0,62
28/07/2022?4:00,0.261614,0.288084,0.864804,0.088474,0.225405,0.569738,0.381754,0,64
28/07/2022?5:00,0.276284,0.288236,0.868156,0.087064,0.226109,0.57437,0.378654,0,62
28/07/2022?6:00,0.324834,0.281388,0.868156,0.071202,0.223057,0.573855,0.381311,0.004398,64
28/07/2022?7:00,0.43678,0.352914,0.867039,0.05252,0.335994,0.577972,0.370682,0.05365,66
28/07/2022?8:00,0.528991,0.371176,0.869274,0.033839,0.351961,0.58106,0.378654,0.124011,66
28/07/2022?9:00,0.566713,0.387004,0.83352,0.036658,0.359239,0.581575,0.383082,0.200528,66
28/07/2022?10:00,0.591163,0.40207,0.83352,0.048995,0.351726,0.581575,0.367582,0.315743,64
28/07/2022?11:00,0.5978,0.402526,0.834637,0.053225,0.331768,0.582604,0.361382,0.394019,63
28/07/2022?12:00,0.610548,0.415766,0.830168,0.058865,0.339516,0.572311,0.367139,0.439754,62
28/07/2022?13:00,0.617883,0.427789,0.827933,0.067325,0.345856,0.572826,0.378211,0.441513,62
28/07/2022?14:00,0.625393,0.439963,0.825698,0.075784,0.35243,0.57334,0.389283,0.444151,63
28/07/2022?15:00,0.604785,0.437681,0.814525,0.12901,0.331533,0.562532,0.393711,0.39314,65
28/07/2022?16:00,0.605134,0.434637,0.830168,0.17166,0.327542,0.520844,0.400797,0.329815,64
28/07/2022?17:00,0.599895,0.427484,0.841341,0.182587,0.34656,0.477612,0.421612,0.211961,66
28/07/2022?18:00,0.572302,0.419114,0.846927,0.151216,0.371214,0.483788,0.432684,0.112577,67
28/07/2022?19:00,0.556759,0.381677,0.850279,0.130419,0.350552,0.481215,0.427369,0.040457,64
28/07/2022?20:00,0.564443,0.372089,0.850279,0.102926,0.358535,0.482759,0.434012,0.003518,68
28/07/2022?21:00,0.593608,0.37772,0.849162,0.092351,0.37004,0.488935,0.440213,0,67
28/07/2022?22:00,0.541914,0.373307,0.851397,0.053578,0.357596,0.5579,0.438441,0,68
28/07/2022?23:00,0.427,0.288388,0.852514,0.026084,0.239962,0.57334,0.434898,0,64
29/07/2022?0:00,0.359413,0.300107,0.856983,0.021502,0.256163,0.573855,0.441984,0,66
29/07/2022?1:00,0.301083,0.288541,0.86257,0.031724,0.23691,0.568708,0.434455,0,65
29/07/2022?2:00,0.282396,0.294932,0.859218,0.050053,0.235971,0.571282,0.430912,0,65
29/07/2022?3:00,0.264583,0.290062,0.865922,0.078957,0.217187,0.572826,0.411426,0,67
29/07/2022?4:00,0.257422,0.297824,0.863687,0.089179,0.219535,0.576428,0.414969,0,65
29/07/2022?5:00,0.278903,0.316086,0.86257,0.137469,0.218361,0.579002,0.408326,0,64
29/07/2022?6:00,0.292875,0.303759,0.867039,0.169545,0.20216,0.52702,0.405226,0.00088,63
29/07/2022?7:00,0.411107,0.382438,0.861453,0.164258,0.357596,0.397324,0.433127,0.057168,63
29/07/2022?8:00,0.537723,0.430528,0.861453,0.095523,0.383658,0.523932,0.437112,0.187335,61
29/07/2022?9:00,0.585924,0.444986,0.818994,0.06944,0.37051,0.58209,0.43977,0.311346,63
29/07/2022?10:00,0.597625,0.449855,0.811173,0.043356,0.366753,0.591354,0.439327,0.414248,61
29/07/2022?11:00,0.610548,0.461878,0.821229,0.036306,0.363231,0.593927,0.437112,0.503958,62
29/07/2022?12:00,0.630108,0.479227,0.812291,0.048643,0.364874,0.590324,0.444198,0.564644,62
29/07/2022?13:00,0.649668,0.488358,0.81676,0.082129,0.366048,0.562017,0.44597,0.574318,60
29/07/2022?14:00,0.645477,0.503576,0.813408,0.138879,0.355483,0.565106,0.43357,0.581354,61
29/07/2022?15:00,0.61963,0.499772,0.83352,0.163553,0.34656,0.575914,0.426484,0.507476,65
29/07/2022?16:00,0.621027,0.510729,0.842458,0.22841,0.354309,0.558929,0.434012,0.385224,66
29/07/2022?17:00,0.588718,0.460813,0.842458,0.223476,0.338342,0.525991,0.420726,0.252419,67
29/07/2022?18:00,0.579287,0.458378,0.848045,0.286923,0.343508,0.462172,0.430469,0.14248,69
29/07/2022?19:00,0.566539,0.438137,0.84581,0.287628,0.343508,0.448276,0.427812,0.057168,68
29/07/2022?20:00,0.55606,0.412418,0.84581,0.238632,0.349847,0.455996,0.420726,0.006157,69
29/07/2022?21:00,0.575096,0.424593,0.852514,0.240042,0.348204,0.491508,0.426926,0,70
29/07/2022?22:00,0.492316,0.395069,0.859218,0.220656,0.319324,0.509007,0.403012,0,69
29/07/2022?23:00,0.399232,0.312129,0.856983,0.197744,0.207326,0.561503,0.357839,0,66
30/07/2022?0:00,0.329375,0.315629,0.856983,0.18717,0.215309,0.564591,0.363153,0,68
30/07/2022?1:00,0.286587,0.322325,0.858101,0.18153,0.224466,0.562532,0.378211,0,60
30/07/2022?2:00,0.254453,0.327804,0.865922,0.216778,0.212726,0.565106,0.366696,0,58
30/07/2022?3:00,0.235767,0.299193,0.861453,0.216073,0.216013,0.563047,0.282108,0,58
30/07/2022?4:00,0.23664,0.304368,0.860335,0.180472,0.240667,0.56562,0.291851,0,60
30/07/2022?5:00,0.22424,0.310759,0.861453,0.205851,0.232684,0.568194,0.291851,0,59
30/07/2022?6:00,0.22686,0.284432,0.863687,0.216426,0.228223,0.484817,0.280779,0.003518,56
30/07/2022?7:00,0.290255,0.242885,0.861453,0.186465,0.22564,0.363356,0.280337,0.056288,56
30/07/2022?8:00,0.358016,0.252016,0.861453,0.139232,0.238084,0.366444,0.282994,0.170624,56
30/07/2022?9:00,0.397311,0.268604,0.860335,0.124427,0.24231,0.364385,0.284765,0.287599,57
30/07/2022?10:00,0.443241,0.297672,0.859218,0.086006,0.240197,0.365929,0.355182,0.418646,55
30/07/2022?11:00,0.472581,0.313651,0.854749,0.065562,0.235032,0.371076,0.379097,0.531223,53
30/07/2022?12:00,0.48306,0.328565,0.853631,0.078957,0.233388,0.369017,0.376439,0.602463,51
30/07/2022?13:00,0.495285,0.350479,0.853631,0.119492,0.234093,0.365414,0.380425,0.620932,52
30/07/2022?14:00,0.473629,0.378177,0.856983,0.230878,0.220944,0.365414,0.369353,0.574318,51
30/07/2022?15:00,0.468739,0.37559,0.852514,0.256962,0.211082,0.389604,0.36271,0.505717,52
30/07/2022?16:00,0.470311,0.385329,0.855866,0.322171,0.207091,0.417396,0.371125,0.346526,52
30/07/2022?17:00,0.473629,0.40557,0.854749,0.334156,0.193707,0.544519,0.379097,0.25066,54
30/07/2022?18:00,0.475026,0.38883,0.855866,0.308424,0.230101,0.541945,0.363596,0.115215,54
30/07/2022?19:00,0.475201,0.370111,0.856983,0.278816,0.233858,0.546063,0.382197,0.021108,54
30/07/2022?20:00,0.466469,0.339674,0.859218,0.237575,0.225875,0.551209,0.367582,0.00088,52
30/07/2022?21:00,0.493014,0.345762,0.855866,0.24251,0.227988,0.555841,0.372453,0,51
30/07/2022?22:00,0.450402,0.336174,0.864804,0.237222,0.215309,0.556871,0.370239,0,53
30/07/2022?23:00,0.358191,0.283671,0.861453,0.208671,0.235266,0.477612,0.284322,0,54
31/07/2022?0:00,0.272092,0.308629,0.859218,0.176595,0.223761,0.552239,0.356067,0,54
31/07/2022?1:00,0.242578,0.307259,0.860335,0.142051,0.230336,0.556871,0.379539,0,53
31/07/2022?2:00,0.202061,0.289454,0.858101,0.102573,0.229162,0.555841,0.381311,0,52
31/07/2022?3:00,0.188264,0.277888,0.856983,0.063447,0.234797,0.5579,0.385297,0,52
31/07/2022?4:00,0.180754,0.277127,0.856983,0.05675,0.235736,0.558415,0.388397,0,53
31/07/2022?5:00,0.172372,0.269822,0.854749,0.044413,0.234327,0.561503,0.383525,0,52
31/07/2022?6:00,0.162766,0.261604,0.855866,0.035953,0.228457,0.56562,0.377325,0,52
31/07/2022?7:00,0.187391,0.265713,0.855866,0.033839,0.227988,0.570252,0.379539,0.01759,53
31/07/2022?8:00,0.241355,0.275757,0.856983,0.027494,0.236206,0.569738,0.378654,0.061566,54
31/07/2022?9:00,0.282396,0.280627,0.854749,0.026084,0.227283,0.576943,0.370239,0.134565,53
31/07/2022?10:00,0.282745,0.288388,0.854749,0.037363,0.206386,0.583634,0.358282,0.241865,53
31/07/2022?11:00,0.29986,0.30315,0.858101,0.037716,0.230101,0.580546,0.323295,0.309587,53
31/07/2022?12:00,0.308418,0.324608,0.855866,0.103983,0.220005,0.574884,0.302037,0.359719,52
31/07/2022?13:00,0.299511,0.318977,0.856983,0.289743,0.177272,0.405558,0.269708,0.378188,51
31/07/2022?14:00,0.29008,0.325369,0.856983,0.094466,0.230571,0.538343,0.298494,0.417766,51
31/07/2022?15:00,0.289906,0.346675,0.855866,0.131477,0.216718,0.567679,0.335695,0.376429,53
31/07/2022?16:00,0.300559,0.32613,0.856983,0.137117,0.243954,0.528564,0.29008,0.297274,54
31/07/2022?17:00,0.299162,0.318673,0.855866,0.108565,0.216483,0.571282,0.356067,0.223395,55
31/07/2022?18:00,0.297415,0.28504,0.858101,0.051815,0.221883,0.563047,0.373339,0.128408,55
31/07/2022?19:00,0.311037,0.268604,0.852514,0.057103,0.21977,0.558415,0.375996,0.03606,55
31/07/2022?20:00,0.320119,0.285649,0.853631,0.093409,0.226109,0.569223,0.374225,0.003518,56
31/07/2022?21:00,0.353999,0.273322,0.860335,0.102926,0.204508,0.575399,0.360939,0,58
31/07/2022?22:00,0.334963,0.25156,0.858101,0.030314,0.211787,0.578487,0.373339,0,58
31/07/2022?23:00,0.260915,0.258408,0.86257,0.021854,0.223527,0.573855,0.377325,0,60
01/08/2022?0:00,0.186867,0.265409,0.868156,0.013747,0.235266,0.569738,0.381754,0,63
01/08/2022?1:00,0.193853,0.260691,0.858101,0.013747,0.235266,0.569738,0.381754,0,63
01/08/2022?2:00,0.151415,0.267996,0.860335,0.038773,0.229162,0.572311,0.380425,0,61
01/08/2022?3:00,0.147747,0.276822,0.858101,0.075784,0.224231,0.572826,0.368468,0,63
01/08/2022?4:00,0.139364,0.277888,0.860335,0.053578,0.232919,0.571282,0.384411,0,63
01/08/2022?5:00,0.146699,0.279257,0.859218,0.050758,0.234562,0.577458,0.383968,0,62
01/08/2022?6:00,0.207999,0.276366,0.865922,0.050053,0.231745,0.579516,0.380425,0,54
01/08/2022?7:00,0.324659,0.344544,0.860335,0.039478,0.33482,0.578487,0.376882,0.039578,62
01/08/2022?8:00,0.418268,0.361437,0.844693,0.030314,0.342569,0.584663,0.376439,0.133685,62
01/08/2022?9:00,0.472407,0.378481,0.842458,0.041946,0.341629,0.56665,0.379097,0.233069,61
01/08/2022?10:00,0.49511,0.392482,0.798883,0.070497,0.339986,0.560473,0.361825,0.328056,63
01/08/2022?11:00,0.503144,0.419266,0.825698,0.102573,0.342099,0.571282,0.34101,0.396658,62
01/08/2022?12:00,0.514321,0.425963,0.832402,0.101163,0.345151,0.576943,0.336581,0.422164,62
01/08/2022?13:00,0.53423,0.436159,0.797765,0.097638,0.355483,0.578487,0.355624,0.439754,59
01/08/2022?14:00,0.514321,0.43555,0.830168,0.153331,0.316271,0.570252,0.375996,0.39226,59
01/08/2022?15:00,0.495983,0.418353,0.83352,0.180472,0.30641,0.560473,0.313109,0.400176,60
01/08/2022?16:00,0.473804,0.418658,0.842458,0.215368,0.313689,0.556356,0.283437,0.349164,57
01/08/2022?17:00,0.460356,0.400852,0.822346,0.137469,0.314393,0.557385,0.374668,0.26825,60
01/08/2022?18:00,0.447607,0.388373,0.830168,0.118787,0.320733,0.56562,0.384411,0.17854,63
01/08/2022?19:00,0.47293,0.386243,0.852514,0.133944,0.342334,0.570252,0.376882,0.036939,63
01/08/2022?20:00,0.47817,0.38883,0.852514,0.163553,0.335525,0.574884,0.373782,0,63
01/08/2022?21:00,0.514845,0.38609,0.850279,0.139937,0.341629,0.582604,0.378211,0,65
01/08/2022?22:00,0.431191,0.39233,0.855866,0.169193,0.333412,0.58106,0.374225,0,65
01/08/2022?23:00,0.303353,0.299802,0.859218,0.305605,0.209908,0.456511,0.272808,0,64
02/08/2022?0:00,0.272267,0.336478,0.858101,0.356715,0.227753,0.412249,0.320195,0,62
02/08/2022?1:00,0.241181,0.373155,0.856983,0.408178,0.245832,0.368502,0.368025,0,60
02/08/2022?2:00,0.216556,0.411962,0.864804,0.474092,0.217892,0.473495,0.357396,0,61
02/08/2022?3:00,0.191233,0.394917,0.865922,0.539302,0.229162,0.369017,0.293623,0,62
02/08/2022?4:00,0.211841,0.456247,0.86257,0.547409,0.210848,0.559959,0.333038,0,63
02/08/2022?5:00,0.217604,0.433115,0.865922,0.510751,0.207326,0.522903,0.348096,0,62
02/08/2022?6:00,0.223542,0.409983,0.870391,0.474445,0.204039,0.485847,0.363153,0,62
02/08/2022?7:00,0.327454,0.44392,0.869274,0.431794,0.329185,0.376737,0.364925,0.019349,61
02/08/2022?8:00,0.441146,0.507229,0.864804,0.373987,0.339516,0.576428,0.379982,0.131047,52
02/08/2022?9:00,0.484108,0.511946,0.870391,0.332393,0.333177,0.571282,0.400354,0.248021,53
